LP;LP;ABBA;The Album;;Pop;Polidor;
LP;LP;KRISTOFFERSON, KRIS;Silver Ton. Devil;;Country;Monument;
LP;LP;KRISTOFFERSON, KRIS;Surreal Thing;;Country;Monument;
LP;LP;LADY;Portrait;85;Rock;Pallas;
LP;LP;LAINE, FRANKIE;Hit Parade;;Country;Armando;
LP;LP;LAKE;Ouch!;;Rock;Caribou;
LP;LP;LAVI, DALIAH;Daliah Lavi;;Schlager;Polydor;
LP;LP;LAZY POKER;Dealin' W. Feeling;;JazzRock;Polydor;
LP;LP;LEANDER, ZARAH;Goldene Serie;;Politik;Ariola;
LP;LP;LEANDER, ZARAH;Wind Hat ...Erzählt;;Politik;Odeon;
LP;LP;LED ZEPPELIN;I;;BluesRock;Atlantic;
LP;LP;LED ZEPPELIN;II;;BluesRock;Atlantic;
LP;LP;LED ZEPPELIN;IV    ZOSO;;BluesRock;Atlantic;
LP;LP;LEE, ALBERT;Albert Lee;;Pop;Polydor;
LP;LP;LEE, PEGGY;Beauty and Beat;;Jazz;Emigold;
LP;LP;LEMPER, UTE;singt Kurt Weill;;Politik;Polydor;
LP;LP;LENNON, JOHN;Imagine;;SoftRock;Apple;
LP;LP;LES HUMPHRIES;...Promised Land;;Pop;Decca;
LP;LP;LES HUMPHRIES;World Of....;;Pop;Decca;
LP;LP;LEWIS, HUEY;Sports;;Pop;Chrysalis;
LP;LP;LEWIS, JERRY LEE;Drinkin' Wine Spo-Dee O'Dee;;CountryRock;Pickwick;
LP;LP;LEWIS, JERRY LEE;DUETS ..And Friends;;Rock'n Roll;SUN;
LP;LP;LEWIS, JERRY LEE;Golden Cream;;Country;SUN;
LP;LP;LEWIS, JERRY LEE;Golden Hits Vol. 1;;Rock'n Roll;SUN;
LP;LP;LEWIS, JERRY LEE;Golden Hits Vol. 2;;Rock'n Roll;SUN;
LP;LP;LEWIS, JERRY LEE;Great.Live Show;;Rock'n Roll;PHILIPS;
LP;LP;LEWIS, JERRY LEE;Rock' n 'Roll;;Rock'n Roll;LONDON;
LP;LP;LEWIS, JERRY LEE;Southern Roots;73;Rock'n Roll;Pallas;
LP;LP;LEWIS, JERRY LEE;Star Club;;Rock'n Roll;PHILIPS;
LP;LP;LEWIS, JERRY LEE;Taste Of Country;;Country;SUN;
LP;LP;LINDELL, CANDY;CO.A.S.T. Of CA.;;Country;London;
LP;LP;LINDENBERG, UDO;Weisse Serie;;Rock;Telefunken;
LP;LP;LINDENBERG, UDO  DLP;Livehaftig;;Rock;Telefunken;
LP;LP;LORDS, The;The Lords;;Beat;MFP;
LP;LP;LOUDERMILK, JOHN D.;Best of ....;;Country;RCA;
LP;LP;LYNN, LORETTA;Coal Miner's Daugh;;Country;MCA;
LP;LP;MAFFEY, PETER;Revanche;;Rock;Metronome;
LP;LP;MAFFEY, PETER;Steppenwolf;;Rock;Telefunken;
LP;LP;MAKEBA, MIRIAM;Forbidden Games;74;Folk;RCA;
LP;LP;MAMAS & PAPAS, The;Best of ....;;FolkRock;SOUNDS;
LP;LP;MAMAS & PAPAS, The;Greatest Hits;;FolkRock;BR: MUSIC;
LP;LP;MANILOW, BARRY;Best Of ...;;Pop;HÖR ZU;
LP;LP;MANN, CARL;SUN Story V. 6;;RockABilly;BELLAPH.;
LP;LP;MANN, HERBIE;Memphis Two-Step;;Blues;Atlantic;
LP;LP;MANN, HERBIE;Mississippi Gambl.;;Blues;Atlantic;
LP;LP;MANN, MANFRED;Attention;;RockPop;FONTANA;
LP;LP;MANN, MANFRED;Best of ....;;RockPop;PHILIPS;
LP;LP;MANN'S EARTH BAND;Angel Station;;PopRock;Bronze;
LP;LP;MARLEY, BOB;Babylon By Bus;;Reggae;Island;
LP;LP;MARLEY, BOB;Legend Of...;;Reggae;Island;
LP;LP;MARTIN, DEAN;Greatest Hits  2;;Pop;Reprise;
LP;LP;MARTIN, DEAN;Heart – Touching ..;;Pop;PolyTel;
LP;LP;MARTINO, AL;Martino's Best;;Pop;Capitol;
LP;LP;MARTINO, AL;Mary In The Morning;;Pop;Capitol;
LP;LP;MAS, CAROLINE;Hysteria;;Jazz;Mercury;
LP;LP;MATHIEU, MIREILLE;Same;;Schlager;Stern Musik;
LP;LP;MATHIS, JOHNNY;Ein Abend mit ….;;Pop;CBS;
LP;LP;MATHIS, JOHNNY;Raindrops Keep Falling..;;Pop;CBS;
LP;LP;MAY, GISELA;singt Brecht/Weill;;Politik;Eterna;
LP;LP;MC CARTNEY, PAUL;Choba (Russia);;Beat;MPL;
LP;LP;MC COYS, The;Hang On Sloopy;;HighSchool;GET BACK;
LP;LP;MEDLEY, BILL;The Best Of..;;Pop;ARIOLA;
LP;LP;MELANIE;Best Of ....;;Folk;WEA;
LP;LP;MELCHER, TERRY;Royal Flash;76;Folk Rock;RCA;
LP;LP;MELODIEN;Diverse Künstler;;Politik;Crystal;
LP;LP;MERCOURI, MELINA;Chansons;74;Chanson;Polydor;
LP;LP;MEY, REINHARD;Freundl. Gesichter;;Politik;Intercord;
LP;LP;MEY, REINHARD;Live     DLP;;Politik;Intercord;
LP;LP;MICHAEL, GEORGE;Faith;;PopRock;EPIC;
LP;LP;MIDLER, BETTE;The Rose;;CountryRock;Atlantic;
LP;LP;MIKE & MECHANICS;Mike & The Mechanics;;PopRock;WEA;
LP;LP;MILLER, GLENN;Größten Erfolge;;Swing;RCA;
LP;LP;MILLER, GLENN;Story;;Swing;RCA;
LP;LP;MILLS BROTHER;Great Hits;;Pop;Metronome;
LP;LP;MILVA;Unverkennbar;;Chanson;Metronome;
LP;LP;MONKEES, The;Best of ...;;Pop;SOUNDS;
LP;LP;MONROE, MARILYN;Goodbye, Primadonna;;Pop;ULTRA PHONE;
LP;LP;MONROE, MARILYN;Latest Blonde;;Pop;Picture;
LP;LP;MONTGOMERY, MELBA;Dont't Let The Good Times Fool You;75;Country;Asylum;
LP;LP;MOODY BLUES, The;Every Good Boy..;;SoftBeat;THRESHOLD;
LP;LP;MOODY BLUES, The;In Search Of...;;SoftBeat;DERAM;
LP;LP;MOODY BLUES, The;Nights In White..;;SoftBeat;DERAM;
LP;LP;MOORE, GARY;Still Got The Blues;;Bluesrock;Virgin;
LP;LP;MORGENROT;Same;;Rock;CBS;
LP;LP;MOUSKOURI, NANA;International;;Schlager;Fontana;
LP;LP;MOVE, The;Fly Back 3;;HardBeat;FLY;
LP;LP;MP (Melting Point)  ;Bursting Out;;Metal;STEPS;
LP;LP;MP (Melting Point)  ;Get It Now;;Metal;STEPS;
LP;LP;MP (Melting Point)  ;Show Down;;Metal;STEPS;
LP;LP;MÜLLER-WESTERNHAGEN         ;Mit Pfefferminz...;;Rock;Warner Bros.;
LP;LP;MURRAY, ANNE;Danny's Song;;Country;Capitol;
LP;LP;MURRAY, ANNE;Greatest Hits;;Country;Elektrola;
LP;LP;MYLES, ALANNAH;Alannah Myles;;Pop;Atlantic;
LP;LP;NASH, JOHNNY;I Can See Clearly..;;Reggae;CBS;
LP;LP;NELSON, RICK;Very Best Of...;;HighSchool;SUNSET;
LP;LP;NELSON, RICKY;A Teenage Idol;;HighSchool;PIC;
LP;LP;NELSON, WILLIE;Collection;;Country;CBS;
LP;LP;NELSON, WILLIE;Greatest Hits;;Country;CBS;
LP;LP;NEVILLE BROTHERS;Brother's Keeper;;SoulPop;AM;
LP;LP;NEW SEEKERS, The;Circles;;Folk;Philips;
LP;LP;NEWELL, MARTIN & 'CLEANERS';Spirit Cage;;ArtRock;JAR;
LP;LP;NEWTON-JOHN, OLIVIA;Come On Over;;FolkRock;EMI;
LP;LP;NEWTON-JOHN, OLIVIA;Long Live Love;;FolkRock;EMI;
LP;LP;NICHOLS,  SAM (Cowboy);'Melody Rangers';40iger;Country;CATTLE;
LP;LP;NITTY GRITTY DIRT BAND;The Rest Of The Dream;90;FolkRock;MCA;
LP;LP;NOTTING HILLBILLIES, The;Missing;;Country;Phonogram;
LP;LP;O'SULLIVAN, GILBERT;Back To Front;;Pop;MAM;
LP;LP;OFARIM, ESTHER & ABI;Same;;WorldMusic;Philips;
LP;LP;OFARIM, ESTHER & ABI;Songs Der Welt;;WorldMusic;Philips;
LP;LP;ORBISON & FRIENDS „LIVE“;Bl.& Wh. Nights;;SoftRock;VIRGIN;
LP;LP;ORBISON, ROY;All Time ... DLP;;SoftRock;MONUME.;
LP;LP;ORBISON, ROY;Mystery Girl;;SoftRock;VIRGIN;
LP;LP;ORBISON, ROY;Roy Orbison;;SoftRock;AXIS;
LP;LP;PALMER, ROBERT;Maybe It's Live;;PopRock;Island;
LP;LP;PARSON, ALAN;Mystery & Imag.;;ArtRock;Century;
LP;LP;PARTON, DOLLY;I Wish I Felt This Way;;Country;Pickwick;
LP;LP;PASSPORT;Garden Of Eden;;Jazz;Atlantic;
LP;LP;PASSPORT;Oceanliner;;Jazz;Atlantic;
LP;LP;PAUL, ANKA;Greatest Hits;;HighSchool;PIC;
LP;LP;PAUL, ANKA;Hello Jim;;HighSchool;CAMDEN;
LP;LP;PAUL, ANKA;Songs I Wish I'd Wri.;;HighSchool;CAMDEN;
LP;LP;PAUL, ANKA;The Best Of..;;HighSchool;RCA;
LP;LP;PAUL,LES & FORD, MARY;Very Best  Of...;;Pop;Capitol;
LP;LP;PERKINS, CARL;Blue Suede Shoes;;Country;SUN;
LP;LP;PETTY, TOM & HEARTBREAKERS;You're Goona Get..;;Rock;MCA;
LP;LP;PIAF,EDITH;Les Plus Grands ..;;Chanson;Columbia;
LP;LP;PICKETT, WILSON;Star Collection;;Soul;MIDI;
LP;LP;PINK FLOYD;Dark Side ...;;ArtRock;EMI;
LP;LP;PINK FLOYD;Meddle;;ArtRock;Harvest;
LP;LP;PINK FLOYD;Which You Were..;;ArtRock;Harvest;
LP;LP;PITNEY, GENE;Greatest Hits Of;;SoftRock;MUSICOR;
LP;LP;PITNEY, GENE;Just On Smile;;SoftRock;CBS;
LP;LP;PITNEY, GENE;Weisse Serie;;SoftRock;ULTRA PH.;
LP;LP;PLATTERS, The;Only You  DLP;;R&B;MERCURY;
LP;LP;PLAVCI;Country Our Way;;Country;PANTON;
LP;LP;POLICE, The;Outlandos ...;;PopRock;AM;
LP;LP;PRESLEY, ELVIS;Love Songs;;Rock'n Roll;K – TEL;
LP;LP;PRESLEY, ELVIS;Portrait In Mus.;;Rock'n Roll;RCA;
LP;LP;PRETTY THINGS, The;Cross Talk;;HardBeat;WARNER BR.;
LP;LP;PRETTY THINGS, The;Greatest Hits;;HardBeat;PHILIPS;
LP;LP;PRICE, LLOYD;Greatest Hits;;R&B;SURPRISE;
LP;LP;PRIDE, CHARLIE;Best Of ....;;Country;RCA;
LP;LP;PROCOL HARUM;Greatest Hits;;SoftRock;PICKWICK;
LP;LP;PUHDYS;Heiß wie Schnee;;Rock;Amiga;
LP;LP;PUHDYS;Live  6;;Rock;Hansa;
LP;LP;PUHDYS;Rock'n Roll Music;;Rock;Amiga;
LP;LP;QUEEN, The;News Of The World;;PopRock;EMI;
LP;LP;RAFFERTY, GERRY;City To City;;SoftRock;UNITED ART.;
LP;LP;RAINBOW;Long Live Rock'n;;HardRock;Polydor;
LP;LP;RAINMAKERS, The;Good Knews ...;;PopRock;Mercury;
LP;LP;RAITT, BONNIE;Nick Of Time;;Bluesrock;Capitol;
LP;LP;RAMONES;Leave Home;;Metal;Sire;
LP;LP;RARE BIRD;As Your Mind..;;Rock;Philips;
LP;LP;RARE EARTH;Get Ready;;SoulPop;Tamla Motown;
LP;LP;RATTLES, The;Live im Star Club;;Beat;ARIOLA;
LP;LP;RATTLES, The;Twist im Star Club;;Beat;PHILIPS;
LP;LP;RAY, JOHNNY;Greatest Hits;;SoftRock;CBS;
LP;LP;REA, CHRIS;Road To Hell;;SoftRock;Magnet;
LP;LP;REA, CHRIS;Shamrock Diaries;;SoftRock;Digital;
LP;LP;REDDING, OTIS;Star Collection;;Soul;MIDI;
LP;LP;REED, DEAN;Country;;Pop;AMIGA;
LP;LP;REED, DEAN;Dean Reed;;Politik;Amiga;
LP;LP;REED, DEAN;R 'n R, Country,          ;;Pop;AMIGA;
LP;LP;REED, JERRY;Lord, Mr. Ford;;Country;RCA;
LP;LP;REEVES, JIM;Best Of....;;Country;RCA;
LP;LP;REEVES, JIM;Have I Told You...;;Country;Camden;
LP;LP;REEVES, JIM;The Intimate;;Country;Camden;
LP;LP;REICHEL, ACHIM;Blues In Blond;;Rock;Ahorn;
LP;LP;REVERE, PAUL;Alias Pink Puzz;;US Beat;CBS;
LP;LP;RICH, CHARLIE;Behind Closed Do;;Country;CBS;
LP;LP;RICHARD, CLIFF;DLP;;HighSchool;TIME;
LP;LP;RICHARD, LITTLE;Greatest Hits   (Live);;Rock'n Roll;POLYDOR;
LP;LP;RICHARD, LITTLE;Lucille;;Rock'n Roll;PREMIER;
LP;LP;RIGHTEOUS BROTHERS, The;Right Now!;;R&B;METRONOME;
LP;LP;RIGHTEOUS BROTHERS, The;Soul & Inspirat.;;R&B;VERVE;
LP;LP;RIGHTEOUS BROTHERS, The;Standards;;R&B;VERVE;
LP;LP;RIVERS, JOHNNY;Blue Suede Shoes;;SoftRock;UNITED ART.;
LP;LP;RIVERS, JOHNNY;Last Boogie in Pa..;;SoftRock;ATLANTIC;
LP;LP;RIVERS, JOHNNY;More Live at ...;;SoftRock;SUNSET;
LP;LP;ROBBINS, MARTY;Country Music;;Country;TIME LIFE;
LP;LP;ROBBINS, MARTY;El Paso City;;Country;Columbia;
LP;LP;ROBBINS, MARTY;Greatest Hits  III;;Country;Columbia;
LP;LP;RODGERS, JIMMIE / SNOW, HANK;All About Trains;;Country;RCA;
LP;LP;ROGERS, KENNY;Collection;;Country;MFP;
LP;LP;ROGERS, KENNY;Ten Years Gold;;Country;Electrola;
LP;LP;ROLLING STONES, The;Through The Past;;HardBeat;NOVA;
LP;LP;RONSTADT, LINDA;Greatest Hits;;Country;Asylum;
LP;LP;RONSTADT, LINDA;Simple Dreams;;Country;Asylum;
LP;LP;ROSS, DIANA;Greatest Hits;;SoulPop;Tamla Motown;
LP;LP;ROTH, DAVID LEE;Eat 'Em And Smile;;Rock;Warner Broth.;
LP;LP;ROTOR;There was a time..;;Rock;EMI;
LP;LP;ROXY MISIC;Avalon;;SoulPop;EG;
LP;LP;ROXY MISIC;Flesh & Blood;;SoulPop;Polydor;
LP;LP;RUBETTES, The;Little Darling;;Pop;State;
LP;LP;RUNDGREN, TODD;Faithful;76;Pop;Bearsville;
LP;LP;SADE;Diamond Life;;LatinJazz;EPIC;
LP;LP;SADE;Sweetest Taboo;;LatinJazz;EPIC;
LP;LP;SANTANA;Abraxas;;BluesRock;CBS;
LP;LP;SANTANA;Same;;BluesRock;CBS;
LP;LP;SANTANA & MILES;LIVE!;;BluesRock;CBS;
LP;LP;SCORPIONS, The;Gold Ballads;;BluesRock;Harvest;
LP;LP;SCORPIONS, The;Lovedrive;;BluesRock;Harvest;
LP;LP;SEARCHERS, The;Attention;;Beat;FONTANA;
LP;LP;SEARCHERS, The;Hit Station;;Beat;MARIFON;
LP;LP;SEARCHERS, The;Meet The...;;Beat;PYE;
LP;LP;SEDAK, NEIL;I Go Ape;;HighSchool;RCA;
LP;LP;SEDAK, NEIL;Oh, Carol;;HighSchool;RCA;
LP;LP;SEEGER, PETE;Greatest Hits;78;Songwriter;Embassy;
LP;LP;SHADOWS, The;The Great ...;;SoftBeat;COLUMBIA;
LP;LP;SHADOWS, The;The Shadows;;SoftBeat;ELEKTRONA;
LP;LP;SHANNON, DEL;10th Annivers.;;Rock'n Roll;SUNSET;
LP;LP;SHANNON, DEL;Drop Down ...;;Rock'n Roll;RCA;
LP;LP;SHANNON, DEL;Six & Sixty...;;Rock'n Roll;LINE;
LP;LP;SIMON & GARFUNKEL;Bridge Ov... Water;;CityFolk;CBS;
LP;LP;SIMON & GARFUNKEL;Central Park N.Y.;;CityFolk;Geffen Rec.;
LP;LP;SIMON & GARFUNKEL;Parsley, Sage,..;;CityFolk;CBS;
LP;LP;SIMON & GARFUNKEL;Wednesday Morn.;;CityFolk;CBS;
LP;LP;SIMON, CARLY;No Secrets;;FolkRock;Electra;
LP;LP;SIMONE, NINA;My Baby Just Care;2012;BluesJazz;DLP;
LP;LP;SIMONE, NINA;My Baby Just Care;;Jazz;ZYX;
LP;LP;SIMONS, JON;Through The Walls;99;Songwriter;Analog Sea / Sign;
LP;LP;SIMPSON, STURGILL;High Top Mountain;2013;CountryRock;High Top;
LP;LP;SINATRA, FRANK;My Cole Porter;;Pop;Capitol;
LP;LP;SINATRA, FRANK;New York N. York;;Pop;Reprise;
LP;LP;SLADE;Slayed?;;Rock;Polydor;
LP;LP;SLEDGE, PERCY;Golden Voice of ..;;Soul;MIDI;
LP;LP;SMITH, CONNIE;Best Of....;;Country;RCA;
LP;LP;SMITH, CONNIE;Just One Time;;Country;RCA;
LP;LP;SMITH, JOHN;'Rockin' with;;Rock'n Roll;VOGUE;
LP;LP;SMOKIE;Greatest Hits;;Pop;RAK;
LP;LP;SMOKIE;Midnight Cafe;;Pop;RAK;
LP;LP;SPEARS, BILLIE JOE;Blanket On Ground;;Country;UNITED ART.;
LP;LP;SPENCER DAVIS GROUP;Gim. Some Lovin'.;;Beat;ISLAND;
LP;LP;SPOTNICKS, The;The Spotnicks;;SoftBeat;POLYDOR;
LP;LP;SPRINGFIELD, DUSTY;Greatest Hits;;Soul;PHILIPS;
LP;LP;SPRINGFIELD, DUSTY;Reflection;;Soul;FONTANA;
LP;LP;SPRINGSTEEN, BRUCE;Born In The USA;;Rock;CBS;
LP;LP;SPRINGSTEEN, BRUCE;Born To Run;;Rock;CBS;
LP;LP;STATLERS, The;Pardners In Rhyme;85;Country;Mercury;
LP;LP;STATUS QUO;Never Too Late;;PopRock;Vertigo;
LP;LP;STEVENS, CAT;Mona Bone Jakon;;Folk;Island;
LP;LP;STEVENS, CAT;Tea For Tillerman;;Folk;Island;
LP;LP;STEVENS, SHAKIN';and The Sunsets;;BeatRock;PICKWICK;
LP;LP;STEVENS, SHAKIN';Rock'n Shaki;;BeatRock;PIC;
LP;LP;STEVENS, SHAKIN';Silver Wings;;BeatRock;PIC;
LP;LP;STEVENS, SHAKIN';This Ole House;;BeatRock;EPIC;
LP;LP;STEWART, ROD;Night On The Town;;SoftRock;Warner Broth.;
LP;LP;STRAY CATS, The;Gonna Ball;;CountryRock;Arista;
LP;LP;STREISAND, BARBRA;Memories;;Pop;CBS;
LP;LP;STREISAND, BARBRA;One Voice;;Pop;CBS;
LP;LP;STYX;Equinox;;ArtRock;AM;
LP;LP;STYX;Paradise Theatre;;ArtRock;AM;
LP;LP;SULKE, STEPHAN;Live     DLP;;Politik;Intercord;
LP;LP;SUMMER, DONNA;Donna Summer;;Pop;Warner Broth.;
LP;LP;SUPERMAX;World Of Today;;Pop;Atlantic;
LP;LP;SUPERTRAMP;Paris (Live, DLP);;SoftRock;AM;
LP;LP;SWEET, The;Fanny Adams;;Pop;RCA;
LP;LP;TAYLOR, JAMES;James Taylor:;;Folk;Warner Broth.;
LP;LP;TAYLOR, KOKO;Jump For Joy;;Blues;Alligator;
LP;LP;THEM;The „Angry“ Young;;Rock;DECCA;
LP;LP;THEM;THEM Again;;Rock;DECCA;
LP;LP;TILLIS, MEL;Are You Sincere;;Country;MCA;
LP;LP;TILLIS, MEL;Mr. Entertainer;;Country;MCA;
LP;LP;TRASHMEN, The;Bird Dance Beat;;SurfRock;SOMA;
LP;LP;TRASHMEN, The;Surfin' Bird;;SurfRock;SOMA;
LP;LP;TRAVELING WILBURYS, The;The Traveling Wilburys;;Blues;Wilbury Rec.;
LP;LP;TRAVELING WILBURYS, The;Volume 3;;Blues;Wilbury Rec.;
LP;LP;TREMELOES, The;Chip, Dave, Alan &;;Pop;CBS;
LP;LP;TREMELOES, The;Golden Era;;Pop;CBS;
LP;LP;TRI STARS;Men;;Country;Memory;
LP;LP;TRIO;Woman;;Country;Warner Bros.;
LP;LP;TROGGS, The;Rock It Up;75;Punk Rock;Action Replay;
LP;LP;TRUCK STOP  (DLP);Highway 55;;Country;Telefunken;
LP;LP;TRUCK STOP  (DLP);Take It Easy....;;Country;Telefunken;
LP;LP;TUBB, ERNEST;Greatest Hits;;Country;MCA;
LP;LP;TUCKER, TANYA;Here's Come Love;;Country;MCA;
LP;LP;TURNER, IKE & TINA;LIVE !;;SoulRock;AMERICA;
LP;LP;TURNER, IKE & TINA;River Deep ...;;SoulRock;AM;
LP;LP;TURNER, IKE & TINA;Very Best of ...;;SoulRock;UNITED ART.;
LP;LP;TURNER, IKE & TINA;Workin' Together;;SoulRock;LIBERTY;
LP;LP;TWITTY /  L. LYNN;Two's A Party;;Country;MCA;
LP;LP;TWITTY, CONWAY;I've Already Loved..;;Country;MCA;
LP;LP;TWITTY, CONWAY;To See My Angel Cry;;Country;CORAL;
LP;LP;TYLER, BONNIE;Faster Than ...;;Pop;CBS;
LP;LP;UB 40;Kingston Town;;Reggae;MAXI;
LP;LP;UB 40;Live In Moscow;;Reggae;Virgin;
LP;LP;VALENCE, RITCHIE;Rock Lil Darlin;;SoftRock;JOY;
LP;LP;VALENCE, RITCHIE;The Story Of..;;SoftRock;PRESIDENT;
LP;LP;VAN HALEN;Van Halen;;Rock;Warner Broth.;
LP;LP;VAUGHAN, BROTHERS;Family Style;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY; Texas Flood;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY;Couldn't Stand ..;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY;In Step;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY;Live Alive;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY;Looking At You;;Bluesrock;Flashback;
LP;LP;VAUGHAN, STEVIE RAY;Sky Is Crying;;Bluesrock;EPIC;
LP;LP;VAUGHAN, STEVIE RAY;Soul To Soul;;Bluesrock;EPIC;
LP;LP;VEE, BOBBY;Very Best Of...;;HighSchool;SUNSET;
LP;LP;VENTURES, The;Golden Greats..;;Pop;LIBERTY;
LP;LP;VENTURES, The;Very Best of ...;;Pop;UNITED ART.;
LP;LP;VINCENT & JACKSON;Greatest Party;;Rock'n Roll;CAPITOL;
LP;LP;VINCENT, GENE;ABC of Rock;;Rock'n Roll;NCB;
LP;LP;VINTON, BOBBY;Autumn Memories;;HighSchool;EPIC;
LP;LP;VINTON, BOBBY;Greatest Hits;;HighSchool;EPIC;
LP;LP;VOMACKA, SAMMY;Ragtime Guitar;;Instr.;Stockfisch;
LP;LP;WADER, HANNES;7 Lieder;;Politik;Philips;
LP;LP;WADER, HANNES;Das Nichts Bleibt...;;Politik;Pläne;
LP;LP;WALKER BROTHERS, The;Attention;;SoftBeat;FONTANA;
LP;LP;WARWICK, DIONNE;Heartbreaker;;Pop;Arista;
LP;LP;WASHINGTON, GENO;Geno's Back!;;Soul;DJM;
LP;LP;WASHINGTON, GROVER;Winelight;;Jazz;Elektra;
LP;LP;WEBER, VINCE;Blues'n Boogie;;Blues;EMI;
LP;LP;WECKER, KONSTANTIN;Genug Ist Nicht ..;;Politik;Polydor;
LP;LP;WEGNER, BETTINA;Traurig Bin Ich ...;;Politik;CBS;
LP;LP;WEILLl, KURT;Lost In The Stars;;Politik;Amiga;
LP;LP;WESTERN UNION;Country Music;;Country;HANSA;
LP;LP;WHITE, BARRY;Can't Get Enough;;Soul;20th Century;
LP;LP;WHITTAKER, ROGER;Durham Town;;Schlager;MFP;
LP;LP;WHO, The;PICTURE;;HardBeat;STEMRA;
LP;LP;WHO, The;The Who;;HardBeat;TRACK;
LP;LP;WILDE, MARTY;W. about M.;;Rock'n Roll;FONTANA;
LP;LP;WILLIAMS,  DON;Portrait;;Country;MCA;
LP;LP;WILLIAMS,  DON;Superhits;;Country;ABC;
LP;LP;WILLIAMS, ANDY;It's All In The Game;;Pop;Hallmark;
LP;LP;WINEHOUSE, AMY;Back To Black;;SoulPop;Universal;
LP;LP;WINTER, JOHNNY;„Profile“;;Blues;Janus;
LP;LP;WUNDERLAND  d. TRIEBE;Pardon!!;;Satire;B & N;
LP;LP;WYNETTE, TAMMY;Higher Ground;;Country;EPIC;
LP;LP;WYNETTE, TAMMY;Stand By You Man;;Country;EPIC;
LP;LP;YARDBIRDS, The;No. 4;;HardBeat;ASTAN;
LP;LP;YOUNG, NEIL;Harvest Moon;92;CountryRock;Reprise;
LP;LP;YOUNG, NEIL;Heart of Gold;;CountryRock;Reprise;
LP;LP;YURO, TIMI;All Alone Am I;;SoulRock;POLYDOR;
LP;LP;YURO, TIMI;The Best Of...;;SoulRock;UNIT. ART:;
LP;LP;ZZ TOP;Tres Hombres;;BluesRock;Warner Broth.;
LP;LP;ZZ TOP;Zandango;;BluesRock;Warner Broth.;
LP;LP;Batdorf & Rodney;Off The Shelf;71;FolkRock;Atlantic;
LP;LP;Buddy and Jim;;2012;WestCountry;New West;
LP;LP;Cash, Johnny;Out Among The Stars;2014;Country;Sony Music;
LP;LP;Cash, Johnny;Unseen CASH;2012;Country;Bear-Family;
LP;LP;Chilton, Alex;Candlelight;97;Wave;Bar/None;
LP;LP;Christian & the 2120's;Different Srokes / Different Folks;2013;FolkRock;Misty Music;Autogramme
LP;LP;Hart, Beth & Bonamassa, Joe;Live in Amsterdam;2014;BluesRock;Provogue;DLP
LP;LP;Jennings, Waylon;Just to Satisfy You;2014;Country;Bear-Family;
LP;LP;Lynn, Loretta;Greatest Hits;1980;Country;MCA;
LP;LP;Nelson, Willie;Stardust;78;Entertainer;CBS;
LP;LP;Rivingtons, The;Doin' The Bird;63 ??;Doo Wop;Rumble;
LP;LP;WEDNESDAY;A Way To Get High;77;Folk Rock;HANSA;
LP;LP;Winehouse, Amy;At The BBC;2014;Soul;;Bootleg
LP;LP;Winehouse, Amy;The SKA Collection;2014;SKA;;Bootleg
